order_date,color,customer_id,sales
118542,2017-12-01,red,CC-12550,55.488
118577,2017-10-06,red,XP-21865,150.18
118640,2017-07-20,red,CS-11950,78.50399999999999
118668,2017-01-02,white,FW-14395,16.59
118724,2017-07-21,white,AR-10825,1629.7120000000002
118731,2017-11-20,white,LP-17080,126.656
118773,2017-02-09,red,TP-21415,397.744
118857,2017-04-15,red,AH-10075,196.45
118864,2017-06-15,white,KH-16690,119.96
118885,2017-12-29,red,JG-15160,695.944
118892,2017-08-17,white,TP-21415,4416.174
119004,2017-11-23,red,JM-15250,105.40799999999999
119011,2017-08-20,red,LR-17035,351.66
119193,2017-12-22,red,SK-19990,631.599
119284,2017-06-15,red,TS-21205,2942.784
119305,2017-11-30,red,SW-20275,173.8
119389,2017-04-17,red,BG-11740,60.312
119424,2017-06-12,white,SB-20185,91.416
119452,2017-03-21,red,CL-12565,1805.88
119494,2017-11-09,red,JE-15610,523.3919999999999
119564,2017-12-15,red,PL-18925,22.77
119578,2017-12-22,white,JG-15310,916.14
119655,2017-04-20,red,CV-12295,183.42
119669,2017-01-24,red,TP-21130,5.67
119746,2017-11-23,red,CM-12385,240.368
119809,2017-08-18,red,YS-21880,3859.488
119914,2017-05-04,white,CC-12220,243.16
120019,2017-02-16,red,NG-18355,594.5
120061,2017-11-02,white,SR-20425,155.372
120168,2017-05-25,white,TB-21625,806.05
120222,2017-04-25,red,LL-16840,92.39399999999999
120327,2017-11-11,red,WB-21850,45.92
120376,2017-12-22,red,TP-21130,2283.43
120404,2017-11-20,white,KH-16330,623.93
120614,2017-05-30,red,SM-20950,37.52
120705,2017-09-05,red,MG-17875,147.184
120719,2017-03-23,red,SJ-20125,34.76
120761,2017-09-04,red,AB-10150,91.96
120894,2017-04-28,red,JL-15130,28.08
120936,2017-12-17,red,CA-12310,495.3
120999,2017-09-10,red,LC-16930,147.168
121027,2017-08-18,red,HW-14935,2340.06
121048,2017-07-14,red,TC-21295,988.204
121083,2017-07-09,red,JF-15190,847.46
121125,2017-05-30,red,MG-17890,205.74400000000003
121160,2017-11-04,white,FM-14290,65.84
121195,2017-12-24,red,NS-18505,264.32
121216,2017-12-23,white,MM-17920,57.983999999999995
121258,2017-02-26,red,DB-13060,380.13599999999997
121293,2017-07-25,white,JC-15775,477.092
121300,2017-09-29,white,MG-17680,693.13
121314,2017-09-23,red,BE-11410,251.64
121398,2017-12-25,red,FH-14365,424.17199999999997
121412,2017-09-23,red,BG-11695,29.328000000000003
121419,2017-04-02,red,TC-21475,771.8
121468,2017-11-19,red,KD-16345,31.968000000000004
121489,2017-08-21,white,CM-11815,994.4639999999999
121503,2017-07-03,white,FH-14275,871.028
121538,2017-11-28,red,RH-19495,88.76799999999999
121559,2017-06-01,white,HW-14935,4472.32
121580,2017-05-29,red,ML-17410,522.79
121615,2017-11-03,red,DL-12925,75.9
121643,2017-05-18,red,AB-10105,344.704
121678,2017-11-16,white,BM-11650,1.824
121706,2017-02-26,red,BM-11140,356.79
121741,2017-12-26,white,YC-21895,750.68
121790,2017-01-30,red,LP-17095,2113.567
121804,2017-03-03,red,LP-17095,72.8
121818,2017-11-20,red,JH-15430,52.696000000000005
121839,2017-09-24,red,MH-18115,1169.694
121853,2017-09-23,red,DB-13660,878.816
121888,2017-09-15,white,CL-11890,1081.69
121909,2017-07-31,red,EA-14035,54.816
122007,2017-03-18,white,JK-15325,90.86
122028,2017-08-18,red,CK-12205,10.782
122035,2017-07-20,red,EM-13825,1107.68
122056,2017-06-13,red,PG-18895,181.86
122077,2017-05-19,red,JF-15295,109.208
122105,2017-06-24,red,CJ-12010,95.92
122112,2017-09-25,red,CA-11965,24.448
122154,2017-04-09,red,SA-20830,284.19
122175,2017-05-12,white,CA-12775,153.41
122196,2017-09-22,red,CA-12265,391.98
122280,2017-09-10,white,SH-20395,18.76
122308,2017-03-24,red,MV-17485,271.764
122364,2017-09-24,red,FA-14230,1365.48
122490,2017-11-13,red,TT-21070,3321.278
122504,2017-11-07,white,DB-13270,821.5139999999999
122539,2017-12-01,red,SC-20305,422.909
122595,2017-12-14,red,GM-14455,282.688
122644,2017-11-12,red,SF-20965,29.392
122693,2017-02-19,white,NH-18610,1245.86
122700,2017-11-26,red,LT-17110,220.752
122707,2017-04-16,red,EB-13750,503.22
122735,2017-04-12,white,BD-11320,69.66
122763,2017-03-20,white,HG-14845,330.76800000000003
122770,2017-12-13,red,EP-13915,261.52
122798,2017-12-28,red,SV-20935,122.53
122945,2017-11-16,red,MB-18085,17.31
122987,2017-08-16,white,SJ-20215,80.564
122994,2017-02-06,red,MV-17485,359.97
123001,2017-09-02,red,AW-10840,284.98400000000004
123022,2017-09-03,red,SC-20050,367.53
123029,2017-09-30,white,BT-11530,159.98
123036,2017-09-10,red,HA-14905,296.952
123043,2017-08-24,red,AH-10195,28.416
123071,2017-12-03,red,CC-12550,10.368
123085,2017-03-03,red,EJ-13720,1219.792
123134,2017-05-02,red,DW-13585,129.93
123239,2017-07-27,white,MG-18145,91.03200000000001
123246,2017-10-17,white,AJ-10960,10.64
123351,2017-09-21,red,KT-16480,80.48
123372,2017-11-28,red,DG-13300,2059.85
123491,2017-10-30,red,JK-15205,1993.7720000000002
123624,2017-11-13,white,SE-20110,82.95
123638,2017-06-27,red,MA-17995,191.646
123659,2017-02-10,red,MN-17935,23.12
123687,2017-05-26,red,KC-16675,234.2
123701,2017-11-24,red,PG-18820,27.76
123778,2017-09-23,red,BS-11755,186.78400000000002
123967,2017-11-01,white,SF-20200,2690.74
123981,2017-10-02,red,RW-19630,65.99
124086,2017-02-10,red,MP-18175,203.983
124114,2017-03-02,white,RS-19765,0.556
124191,2017-06-12,white,TS-21610,8.856
124205,2017-09-15,red,TC-21145,1038.26
124261,2017-11-14,red,JE-15715,34.24
124296,2017-12-24,red,CS-12355,712.85
124401,2017-09-07,red,RD-19900,317.624
124436,2017-03-19,white,SA-20830,770.21
124576,2017-08-01,white,HK-14890,54.896
124597,2017-04-30,red,AS-10630,32.088
124674,2017-11-17,red,JB-16000,327.7328
124716,2017-03-27,red,BD-11560,168.58
124744,2017-06-21,red,EH-14125,536.48
124765,2017-11-25,red,HZ-14950,723.92
124828,2017-07-03,red,YS-21880,9.552
124898,2017-09-11,red,DB-12910,184.66
124940,2017-02-21,red,DK-13090,47.903999999999996
125101,2017-03-06,white,SH-19975,67.78
125115,2017-04-10,white,RD-19930,106.104
125199,2017-10-19,red,HM-14860,456.51199999999994
125269,2017-04-24,red,AF-10870,83.214
125290,2017-11-06,white,CC-12430,40.28
125367,2017-07-23,red,NM-18445,13.92
125381,2017-04-25,white,SG-20605,107.97
125388,2017-10-19,red,MP-17965,89.26
125451,2017-10-23,red,AH-10075,1169.98
125472,2017-05-30,red,BD-11725,253.86
125640,2017-07-25,red,DD-13570,3.304
125745,2017-06-30,red,DV-13045,19.52
125752,2017-07-31,red,EH-14125,41.424
125878,2017-02-25,red,MH-18025,1.788
125913,2017-01-16,white,JO-15145,427.592
125990,2017-10-19,red,JS-16030,39.624
126046,2017-11-03,red,JC-16105,12.39
126067,2017-08-28,red,KN-16705,1278.1580000000001
126074,2017-10-02,red,RF-19735,275.65
126123,2017-10-14,red,AG-10765,40.852
126144,2017-07-31,red,GM-14680,285.57599999999996
126221,2017-12-30,red,CC-12430,209.3
126242,2017-11-19,red,MC-18100,323.71
126354,2017-02-03,red,SC-20380,119.178
126382,2017-06-03,red,HK-14890,35.168
126396,2017-09-08,white,AR-10345,85.2
126438,2017-09-10,red,AR-10345,14.88
126536,2017-10-12,red,NK-18490,102.83
126550,2017-03-29,white,RD-19720,81.4
126634,2017-03-30,white,AB-10165,94.2
126662,2017-07-17,red,AB-10255,479.98400000000004
126676,2017-09-29,red,FH-14365,7.98
126718,2017-04-29,red,KT-16480,4.91
126774,2017-04-15,red,SH-20395,4.89
126788,2017-06-05,red,AB-10105,470.376
126865,2017-12-05,white,NP-18325,92.94
126914,2017-06-15,red,JE-15715,776.08
126928,2017-09-17,red,GZ-14470,514.05
126956,2017-08-21,red,GT-14710,87.52
127026,2017-01-21,red,MH-18115,1239.833
127096,2017-09-15,white,CS-12400,300.904
127117,2017-04-14,red,HM-14860,74.45
127180,2017-10-22,red,TA-21385,13716.458
127264,2017-04-03,red,SA-20830,7.056
127285,2017-10-30,red,MM-18055,102.656
127306,2017-01-14,red,BH-11710,175.08599999999998
127313,2017-12-01,red,RA-19285,116.512
127397,2017-02-24,red,ES-14080,1443.72
127432,2017-01-22,red,AD-10180,4189.38
127460,2017-07-10,red,FG-14260,298.464
127474,2017-02-03,white,RD-19810,512.368
127516,2017-12-28,red,EH-14005,64.78399999999999
127621,2017-03-03,red,RE-19450,26.88
127656,2017-07-11,red,NW-18400,30.32
127705,2017-06-02,red,AB-10255,30.41
127712,2017-08-31,red,MG-17890,6.207999999999999
127726,2017-09-11,white,SS-20410,209.88
127782,2017-11-02,red,TH-21115,891.5039999999999
127803,2017-05-19,red,ND-18460,26.16
127922,2017-10-27,red,SH-19975,24.288
127929,2017-12-23,red,FM-14215,181.95
128041,2017-09-01,white,RW-19540,598.16
128076,2017-02-02,red,BO-11350,481.524
128160,2017-12-19,white,MM-17920,36.672
128265,2017-11-17,white,VW-21775,1247.64
128300,2017-11-24,white,RS-19765,406.94
128328,2017-08-05,red,PO-18865,338.86
128335,2017-09-29,red,JA-15970,74.89
128363,2017-08-13,red,DC-12850,2382.926
128370,2017-09-10,white,FH-14275,369.536
128426,2017-10-07,red,JK-15730,4.24
128475,2017-08-26,red,SC-20680,71.98
128629,2017-07-10,white,BP-11155,18.84
128699,2017-12-03,white,ND-18370,47.992
128734,2017-12-24,red,JL-15175,850.92
128755,2017-05-04,red,MK-18160,629.86
128769,2017-09-07,red,DM-12955,81.568
128783,2017-09-07,white,TG-21640,248.82
128853,2017-04-21,red,JM-15250,908.82
128944,2017-06-19,white,KH-16330,921.2280000000001
128965,2017-04-17,red,PS-18760,562.702
129000,2017-11-25,white,SZ-20035,501.81
129021,2017-08-23,white,PO-18850,4590.344
129028,2017-04-01,red,GB-14530,127.95
129294,2017-03-16,red,KD-16615,540.934
129357,2017-05-14,red,KB-16585,504.59
129378,2017-10-01,red,NS-18505,413.784
129462,2017-06-16,white,JE-15745,740.59
129490,2017-09-26,red,SJ-20125,419.13599999999997
129567,2017-03-17,white,CL-12565,17.456
129581,2017-12-11,red,KN-16390,128.85
129707,2017-04-25,red,LH-16750,8.896
129805,2017-12-28,red,HM-14860,7.4
129833,2017-12-09,red,HF-14995,43.85
129910,2017-03-30,red,ME-17320,59.76
130036,2017-08-27,white,BP-11185,1132.56
130043,2017-09-15,red,BB-11545,31.872
130106,2017-05-22,red,VF-21715,12.62
130141,2017-10-22,white,HA-14905,582.304
130148,2017-09-24,white,NK-18490,38.38
130211,2017-10-22,white,BD-11620,582.07
130302,2017-09-14,red,CY-12745,895.944
130309,2017-12-17,red,GB-14575,544.38
130351,2017-12-05,red,RB-19570,199.73
130386,2017-11-12,red,NG-18430,779.16
130505,2017-10-12,white,NF-18385,673.3439999999999
130526,2017-11-26,red,GT-14755,33.568000000000005
130631,2017-12-29,red,BS-11755,88.06
130715,2017-09-16,red,CY-12745,17.9
130764,2017-10-27,red,JO-15145,652.505
130771,2017-07-29,red,LA-16780,127.68799999999999
130834,2017-11-03,white,JM-16195,16.272000000000002
130841,2017-07-28,red,MH-17620,1170.5639999999999
130904,2017-04-11,red,HM-14980,22.744
130967,2017-03-10,red,EB-13870,53.982
131016,2017-09-18,red,DC-12850,56.512
131037,2017-08-22,red,TM-21490,210.00799999999998
131156,2017-04-03,red,KH-16360,25.471999999999998
131212,2017-12-05,red,AB-10165,39.792
131233,2017-04-14,red,CS-12355,253.128
131254,2017-11-19,red,NC-18415,1729.286
131282,2017-02-05,white,CB-12025,251.112
131303,2017-11-28,red,EP-13915,62.65
131366,2017-11-24,red,SC-20440,319.532
131492,2017-10-19,white,HH-15010,95.38799999999999
131618,2017-06-17,red,LS-17200,23.888
131625,2017-09-01,white,BN-11515,114.9
131632,2017-10-31,red,AH-10120,5.247999999999999
131653,2017-01-29,red,RD-19585,5.22
131695,2017-06-30,red,RA-19285,270.8
131807,2017-10-05,red,GG-14650,753.112
131828,2017-02-11,white,CS-11845,1051.912
131954,2017-01-21,red,DS-13030,654.242
132122,2017-07-09,red,JH-15820,228.92
132178,2017-05-03,white,DB-12970,832.96
132185,2017-11-27,red,DB-13615,52.343999999999994
132199,2017-05-03,red,BO-11350,504.506
132213,2017-04-25,red,PN-18775,109.96799999999999
132234,2017-10-16,red,MY-17380,547.3
132262,2017-09-21,red,ML-18265,151.96
132290,2017-03-10,red,MD-17350,933.408
132339,2017-08-19,red,JB-15400,387.99
132346,2017-11-07,red,PK-19075,100.94
132353,2017-09-15,red,DB-13060,323.976
132430,2017-10-09,red,CP-12085,45.888000000000005
132437,2017-09-08,white,EM-14095,65.12
132521,2017-09-23,white,DW-13540,158.28
132584,2017-08-26,red,HJ-14875,53.72
132619,2017-08-31,red,MS-17770,193.95
132647,2017-02-17,red,GH-14410,178.21
132682,2017-06-08,white,TH-21235,490.392
132738,2017-08-04,red,HM-14860,16.752
132934,2017-06-20,red,JE-15475,201.262
132955,2017-06-24,red,SC-20575,102.93
132976,2017-10-13,red,AG-10495,114.376
133004,2017-08-31,red,AJ-10945,638.73
133046,2017-07-27,white,DK-13375,297.99
133067,2017-05-04,red,MY-18295,11.597999999999999
133074,2017-09-21,red,DB-13615,55.86
133095,2017-06-04,white,EH-14005,117.62
133102,2017-08-17,red,ED-13885,143.808
133207,2017-11-27,red,DO-13645,57.568000000000005
133235,2017-08-01,red,LH-16750,271.96
133249,2017-07-08,red,SZ-20035,145.9
133256,2017-06-26,red,TH-21550,564.38
133263,2017-03-31,white,JE-15610,3098.61
133333,2017-09-18,red,BF-11020,22.72
133431,2017-12-17,red,LC-17140,28.47
133487,2017-05-06,white,TS-21655,152.94
133501,2017-08-27,red,DK-12895,5.184
133620,2017-11-13,red,EM-14065,11.21
133641,2017-05-14,red,EJ-14155,48.69
133648,2017-06-25,red,ML-17755,87.68799999999999
133718,2017-07-23,red,TB-21520,73.512
133823,2017-05-11,white,LP-17080,101.06200000000001
133865,2017-05-08,red,PS-19045,3359.952
133928,2017-06-11,red,ZC-21910,4.572
134096,2017-09-24,red,PP-18955,399.53
134152,2017-05-27,red,RP-19855,129.6
134173,2017-09-16,red,AB-10060,20.736
134194,2017-12-25,red,GA-14725,160.162
134285,2017-12-07,red,DS-13180,19.104
134306,2017-07-08,red,TD-20995,45.08
134404,2017-12-27,white,DR-12880,177.636
134418,2017-09-15,red,GM-14500,12.42
134439,2017-09-18,white,TM-21010,15.96
134495,2017-04-01,white,BF-11020,269.4
134565,2017-06-11,white,TB-21400,719.408
134607,2017-10-03,white,HL-15040,22.58
134635,2017-04-15,white,NS-18640,79.14
134649,2017-01-26,white,CA-11965,22.63
134796,2017-06-25,red,FM-14380,148.48
134810,2017-05-09,red,MC-17605,272.232
134838,2017-02-19,red,ED-13885,57.51
134845,2017-04-17,red,SR-20425,2613.3089999999997
134880,2017-10-27,red,TW-21025,44.784
134915,2017-11-12,white,EM-14140,972.08
134978,2017-11-12,white,EB-13705,15.92
135034,2017-08-01,red,AT-10735,95.984
135069,2017-04-10,red,BS-11755,231.77599999999998
135076,2017-04-13,red,YS-21880,436.704
135111,2017-12-28,red,CS-12400,28.38
135167,2017-06-15,red,SC-20800,4.26
135279,2017-04-09,red,BS-11800,760.8
135307,2017-11-26,red,LS-17245,164.34
135377,2017-12-13,red,BP-11095,287.976
135419,2017-11-03,red,BG-11740,486.36800000000005
135587,2017-12-07,red,BH-11710,372.64
135650,2017-03-23,red,AC-10660,143.72799999999998
135692,2017-04-27,red,CV-12805,253.3856
135783,2017-04-22,red,GM-14440,18.28
135860,2017-12-01,red,JH-15985,376.1
135909,2017-10-13,red,JW-15220,5325.884
135937,2017-02-20,red,KM-16375,882.99
136000,2017-09-22,white,SC-20440,40.176
136007,2017-02-23,red,AC-10615,80.36
136063,2017-12-15,red,SS-20140,10.192
136238,2017-12-26,red,KB-16240,16.032
136308,2017-11-16,white,MW-18235,1919.976
136350,2017-06-24,white,GA-14515,449.454
136364,2017-07-13,white,MH-17455,130.602
136448,2017-09-16,red,AS-10090,684.11
136497,2017-04-16,red,RF-19840,13.71
136511,2017-03-23,white,MZ-17515,347.58
136539,2017-12-28,red,GH-14665,106.0208
136609,2017-08-06,red,TB-21355,115.296
136623,2017-07-11,red,TS-21430,101.75200000000001
136651,2017-04-23,white,JF-15355,183.38
136672,2017-03-07,red,MG-17890,49.08
136826,2017-06-16,red,CB-12535,14.015999999999998
136875,2017-12-03,white,TC-21295,166.44
136882,2017-05-27,red,DN-13690,477.3
137001,2017-06-10,white,GZ-14545,14.7
137022,2017-11-16,red,SW-20275,811.28
137085,2017-06-29,red,CT-11995,312.552
137099,2017-12-07,red,FP-14320,374.376
137323,2017-11-14,white,PW-19030,96.36
137344,2017-08-20,white,EM-13810,40.29
137365,2017-11-30,white,BP-11095,95.976
137414,2017-10-02,red,CM-12115,386.62
137421,2017-10-06,red,AJ-10945,9.344
137428,2017-12-16,white,AY-10555,222.032
137449,2017-06-29,red,ME-17725,738.7052
137456,2017-12-21,white,RB-19465,15.92
137463,2017-12-16,white,KM-16225,420.23400000000004
137470,2017-09-17,white,TP-21415,12.96
137498,2017-09-09,white,LC-17050,298.0
137505,2017-11-24,white,BP-11290,435.168
137582,2017-09-04,red,CV-12805,11.808
137596,2017-09-02,red,BE-11335,3480.96
137624,2017-11-10,red,ME-17320,241.424
137631,2017-04-28,red,JL-15235,751.9839999999999
137785,2017-05-13,red,MH-18115,458.43
137876,2017-04-30,red,DJ-13510,95.52
137918,2017-09-29,red,JK-15730,97.3
138149,2017-06-29,red,WB-21850,1100.62
138156,2017-02-11,red,MM-17260,147.56799999999998
138163,2017-11-17,red,XP-21865,50.94
138289,2017-01-16,white,AR-10540,5802.7
138310,2017-06-26,red,NP-18700,431.92800000000005
138380,2017-12-21,red,YS-21880,1000.02
138422,2017-09-23,red,KN-16705,14.352
138464,2017-07-08,red,VF-21715,133.576
138548,2017-08-15,red,JG-15160,97.84
138611,2017-11-14,white,CK-12595,123.588
138618,2017-12-01,red,MY-17380,10.368
138779,2017-01-14,red,RB-19570,29.664
138870,2017-06-19,red,GA-14515,74.88
138975,2017-05-19,red,SC-20380,2361.52
139080,2017-01-23,red,CS-12250,138.43200000000002
139199,2017-12-09,red,DK-12835,927.44
139304,2017-01-29,red,VG-21790,136.526
139311,2017-08-11,red,SF-20965,205.296
139353,2017-10-28,white,JM-15250,273.08799999999997
139402,2017-12-09,red,NC-18535,432.405
139416,2017-03-27,white,AG-10270,15.008
139437,2017-07-03,red,RD-19585,87.92
139444,2017-09-09,red,GK-14620,9.856
139493,2017-09-13,red,SG-20605,15.92
139619,2017-09-19,red,ES-14080,95.616
139661,2017-10-30,red,JW-15220,9.64
139717,2017-08-24,white,DM-13015,656.64
139773,2017-12-04,white,DV-13045,188.55200000000002
139787,2017-09-19,red,JP-16135,35.4
139822,2017-09-15,red,Dp-13240,98.6
139913,2017-10-23,red,JC-16105,142.92
139948,2017-07-17,red,SW-20455,7.904
140053,2017-07-03,red,CA-12265,545.85
140088,2017-05-28,white,PO-18865,301.96
140151,2017-03-23,red,RB-19360,14052.48
140186,2017-09-29,red,PG-18820,304.046
140242,2017-05-06,red,ML-17755,415.152
140298,2017-05-11,red,JK-16120,94.508
140326,2017-09-04,red,HW-14935,849.846
140480,2017-07-08,red,HE-14800,469.66
140494,2017-03-10,white,CM-11815,111.96
140508,2017-09-18,red,PA-19060,114.848
140515,2017-03-19,red,GZ-14545,381.36
140536,2017-04-04,red,TA-21385,7.04
140585,2017-12-18,white,RA-19915,286.485
140627,2017-12-23,red,DK-12985,303.32
140676,2017-09-12,red,BF-11080,225.61
140760,2017-06-02,white,DO-13435,69.264
140781,2017-08-03,red,AB-10105,39.816
140802,2017-04-21,red,KN-16390,68.712
140844,2017-06-19,red,AR-10405,200.94
140872,2017-06-03,red,NR-18550,1111.698
140949,2017-03-17,white,DB-13405,496.634
140963,2017-06-10,red,MT-18070,823.725
141103,2017-07-30,red,JF-15355,89.95
141117,2017-10-02,red,JK-16090,374.61800000000005
141138,2017-11-10,red,GH-14425,111.79
141201,2017-12-09,white,DB-12910,148.257
141425,2017-11-02,white,AR-10825,384.592
141439,2017-11-26,red,TT-21460,3083.94
141446,2017-09-16,white,CL-12700,18.0
141481,2017-06-11,red,ZD-21925,61.44
141572,2017-05-28,white,LO-17170,247.44
141614,2017-06-05,red,NS-18640,20.736
141663,2017-04-13,red,DP-13105,7.92
141705,2017-10-24,red,PO-18850,517.405
141719,2017-11-17,white,EG-13900,239.96
141733,2017-05-07,red,RW-19540,2049.534
141747,2017-08-03,white,SC-20230,16.06
141782,2017-01-21,red,BE-11410,268.57599999999996
141789,2017-10-03,red,AC-10450,1793.98
141873,2017-10-09,red,HG-14845,364.38800000000003
141929,2017-09-04,red,RA-19285,711.3939999999999
141992,2017-06-19,red,FO-14305,164.768
142034,2017-09-24,red,KB-16240,1331.82
142090,2017-11-30,red,SC-20380,2165.658
142125,2017-10-21,red,JB-15400,60.72
142174,2017-03-04,red,DP-13000,89.568
142293,2017-09-17,red,SC-20380,89.97
142328,2017-12-07,red,TC-21535,50.04
142342,2017-07-17,white,AJ-10795,1295.025
142391,2017-09-24,white,PB-19150,199.8
142461,2017-05-30,white,KT-16480,204.6664
142489,2017-11-14,white,TC-21295,21.99
142622,2017-10-30,red,JK-15625,911.82
142636,2017-11-03,red,KC-16675,446.996
142643,2017-10-15,red,DL-13495,175.37
142671,2017-11-10,white,DR-12940,11.52
142776,2017-12-11,white,RS-19870,12.68
142867,2017-03-17,red,PO-19180,24.048000000000002
142888,2017-11-21,red,BP-11230,70.98
142909,2017-12-22,white,AG-10330,182.55
143021,2017-11-19,white,AP-10720,138.382
143035,2017-10-03,white,CC-12430,462.52
143063,2017-08-10,red,IL-15100,1645.87
143084,2017-03-18,red,BP-11050,33.3
143112,2017-10-05,red,TS-21370,5509.142
143126,2017-12-03,white,CM-12655,521.96
143217,2017-11-11,red,CG-12040,18.24
143245,2017-12-01,red,AD-10180,916.59
143252,2017-12-18,red,HE-14800,129.29
143259,2017-12-30,red,PO-18865,466.842
143294,2017-06-02,red,JD-15790,10.687999999999999
143329,2017-11-03,red,DL-13330,41.37
143343,2017-06-10,red,BW-11200,16.4
143378,2017-09-19,red,JR-16210,697.612
143434,2017-11-18,red,ME-17320,19.76
143455,2017-11-11,red,ML-17755,10.368
143567,2017-11-02,white,TB-21175,3291.07
143574,2017-06-29,red,DR-12880,694.67
143651,2017-03-25,red,FM-14215,23.1
143658,2017-11-08,white,SR-20425,109.9
143665,2017-04-26,red,PO-19180,59.62
143686,2017-05-14,white,PJ-19015,1418.21
143756,2017-12-02,red,ME-17725,701.96
143798,2017-12-10,red,AW-10840,321.248
