"Дата","Критерий","Парам. №1","Парам. №2","Значение"
"06.09.2017","members","Вышедшие участники","",1
"05.09.2017","views","","",34
"05.09.2017","visitors","","",28
"05.09.2017","gender","Ж","",14
"05.09.2017","gender","М","",12
"05.09.2017","age","18-21","",2
"05.09.2017","age","21-24","",5
"05.09.2017","age","24-27","",4
"05.09.2017","age","27-30","",4
"05.09.2017","age","30-35","",2
"05.09.2017","age","45+","",4
"05.09.2017","gender_age","Ж","18-21",1
"05.09.2017","gender_age","Ж","21-24",2
"05.09.2017","gender_age","Ж","24-27",3
"05.09.2017","gender_age","Ж","30-35",1
"05.09.2017","gender_age","Ж","45+",3
"05.09.2017","gender_age","М","18-21",1
"05.09.2017","gender_age","М","21-24",3
"05.09.2017","gender_age","М","24-27",1
"05.09.2017","gender_age","М","27-30",4
"05.09.2017","gender_age","М","30-35",1
"05.09.2017","gender_age","М","45+",1
"05.09.2017","cities","Санкт-Петербург","",11
"05.09.2017","cities","Москва","",3
"05.09.2017","cities","Челябинск","",1
"05.09.2017","cities","Донецк","",1
"05.09.2017","cities","Рубцовск","",1
"05.09.2017","cities","Йошкар-Ола","",1
"05.09.2017","cities","Новосибирск","",1
"05.09.2017","cities","Ярославль","",1
"05.09.2017","cities","Симферополь","",1
"05.09.2017","cities","Севастополь","",1
"05.09.2017","countries","Россия","",24
"05.09.2017","countries","Нидерланды","",2
"05.09.2017","countries","Казахстан","",1
"05.09.2017","countries","Германия","",1
"05.09.2017","sections","Видеозаписи","",3
"05.09.2017","feedback","Комментарии","",1
"05.09.2017","members","Вышедшие участники","",2
"04.09.2017","views","","",32
"04.09.2017","visitors","","",27
"04.09.2017","gender","Ж","",16
"04.09.2017","gender","М","",9
"04.09.2017","age","1-18","",1
"04.09.2017","age","18-21","",7
"04.09.2017","age","21-24","",2
"04.09.2017","age","24-27","",3
"04.09.2017","age","27-30","",2
"04.09.2017","age","30-35","",4
"04.09.2017","age","45+","",2
"04.09.2017","gender_age","Ж","1-18",1
"04.09.2017","gender_age","Ж","18-21",5
"04.09.2017","gender_age","Ж","21-24",1
"04.09.2017","gender_age","Ж","24-27",2
"04.09.2017","gender_age","Ж","27-30",1
"04.09.2017","gender_age","Ж","30-35",2
"04.09.2017","gender_age","Ж","45+",1
"04.09.2017","gender_age","М","18-21",2
"04.09.2017","gender_age","М","21-24",1
"04.09.2017","gender_age","М","24-27",1
"04.09.2017","gender_age","М","27-30",1
"04.09.2017","gender_age","М","30-35",2
"04.09.2017","gender_age","М","45+",1
"04.09.2017","cities","Санкт-Петербург","",12
"04.09.2017","cities","Москва","",2
"04.09.2017","cities","Тверь","",2
"04.09.2017","cities","Кемерово","",1
"04.09.2017","cities","Симферополь","",1
"04.09.2017","cities","Красноярск","",1
"04.09.2017","cities","Белгород","",1
"04.09.2017","countries","Россия","",27
"04.09.2017","sections","Видеозаписи","",3
"04.09.2017","feedback","Нравится","",3
"04.09.2017","members","Новые участники","",2
"04.09.2017","members","Вышедшие участники","",1
"03.09.2017","views","","",47
"03.09.2017","visitors","","",24
"03.09.2017","gender","Ж","",9
"03.09.2017","gender","М","",12
"03.09.2017","age","1-18","",3
"03.09.2017","age","18-21","",3
"03.09.2017","age","21-24","",5
"03.09.2017","age","27-30","",1
"03.09.2017","age","30-35","",1
"03.09.2017","age","35-45","",1
"03.09.2017","age","45+","",4
"03.09.2017","gender_age","Ж","1-18",3
"03.09.2017","gender_age","Ж","18-21",2
"03.09.2017","gender_age","Ж","21-24",2
"03.09.2017","gender_age","Ж","45+",1
"03.09.2017","gender_age","М","18-21",1
"03.09.2017","gender_age","М","21-24",3
"03.09.2017","gender_age","М","27-30",1
"03.09.2017","gender_age","М","30-35",1
"03.09.2017","gender_age","М","35-45",1
"03.09.2017","gender_age","М","45+",3
"03.09.2017","cities","Санкт-Петербург","",4
"03.09.2017","cities","Москва","",2
"03.09.2017","cities","Краснокаменск","",1
"03.09.2017","cities","Орёл","",1
"03.09.2017","cities","Коломна","",1
"03.09.2017","cities","Харьков","",1
"03.09.2017","cities","Омск","",1
"03.09.2017","cities","Giza","",1
"03.09.2017","cities","Boston","",1
"03.09.2017","cities","Dortmund","",1
"03.09.2017","cities","Мурманск","",1
"03.09.2017","countries","Россия","",19
"03.09.2017","countries","Германия","",3
"03.09.2017","countries","Грузия","",1
"03.09.2017","countries","США","",1
"03.09.2017","sections","Видеозаписи","",2
"03.09.2017","feedback","Нравится","",4
"03.09.2017","feedback","Рассказали друзьям","",1
"03.09.2017","members","Новые участники","",1
"03.09.2017","members","Вышедшие участники","",3
"02.09.2017","views","","",37
"02.09.2017","visitors","","",31
"02.09.2017","gender","Ж","",17
"02.09.2017","gender","М","",11
"02.09.2017","age","1-18","",2
"02.09.2017","age","18-21","",6
"02.09.2017","age","21-24","",2
"02.09.2017","age","24-27","",1
"02.09.2017","age","27-30","",6
"02.09.2017","age","30-35","",2
"02.09.2017","age","35-45","",3
"02.09.2017","age","45+","",3
"02.09.2017","gender_age","Ж","1-18",2
"02.09.2017","gender_age","Ж","18-21",5
"02.09.2017","gender_age","Ж","21-24",2
"02.09.2017","gender_age","Ж","24-27",1
"02.09.2017","gender_age","Ж","27-30",3
"02.09.2017","gender_age","Ж","30-35",2
"02.09.2017","gender_age","Ж","35-45",1
"02.09.2017","gender_age","Ж","45+",1
"02.09.2017","gender_age","М","18-21",1
"02.09.2017","gender_age","М","27-30",3
"02.09.2017","gender_age","М","35-45",2
"02.09.2017","gender_age","М","45+",2
"02.09.2017","cities","Санкт-Петербург","",9
"02.09.2017","cities","Москва","",2
"02.09.2017","cities","Саранск","",1
"02.09.2017","cities","Благовещенск","",1
"02.09.2017","cities","Вологда","",1
"02.09.2017","cities","Кременчуг","",1
"02.09.2017","cities","Кострома","",1
"02.09.2017","cities","Тель-Авив","",1
"02.09.2017","cities","Сыктывкар","",1
"02.09.2017","cities","Кушва","",1
"02.09.2017","cities","Всеволожск","",1
"02.09.2017","cities","Воронеж","",1
"02.09.2017","cities","Екатеринбург","",1
"02.09.2017","cities","Уфа","",1
"02.09.2017","countries","Россия","",29
"02.09.2017","countries","Израиль","",1
"02.09.2017","countries","Украина","",1
"02.09.2017","sections","Видеозаписи","",1
"02.09.2017","members","Новые участники","",2
"02.09.2017","members","Вышедшие участники","",1
"01.09.2017","views","","",47
"01.09.2017","visitors","","",25
"01.09.2017","gender","Ж","",13
"01.09.2017","gender","М","",10
"01.09.2017","age","1-18","",1
"01.09.2017","age","18-21","",4
"01.09.2017","age","21-24","",1
"01.09.2017","age","24-27","",2
"01.09.2017","age","27-30","",1
"01.09.2017","age","30-35","",2
"01.09.2017","age","35-45","",3
"01.09.2017","age","45+","",4
"01.09.2017","gender_age","Ж","1-18",1
"01.09.2017","gender_age","Ж","18-21",4
"01.09.2017","gender_age","Ж","21-24",1
"01.09.2017","gender_age","Ж","30-35",1
"01.09.2017","gender_age","Ж","35-45",2
"01.09.2017","gender_age","Ж","45+",1
"01.09.2017","gender_age","М","24-27",2
"01.09.2017","gender_age","М","27-30",1
"01.09.2017","gender_age","М","30-35",1
"01.09.2017","gender_age","М","35-45",1
"01.09.2017","gender_age","М","45+",3
"01.09.2017","cities","Санкт-Петербург","",4
"01.09.2017","cities","Салават","",1
"01.09.2017","cities","Тула","",1
"01.09.2017","cities","Павловский Посад","",1
"01.09.2017","cities","Новокузнецк","",1
"01.09.2017","cities","Giza","",1
"01.09.2017","cities","Сочи","",1
"01.09.2017","cities","Boston","",1
"01.09.2017","cities","Харьков","",1
"01.09.2017","cities","Королёв","",1
"01.09.2017","cities","Уфа","",1
"01.09.2017","cities","Москва","",1
"01.09.2017","cities","Луганск","",1
"01.09.2017","countries","Россия","",23
"01.09.2017","countries","США","",1
"01.09.2017","countries","Украина","",1
"01.09.2017","sections","Видеозаписи","",4
"01.09.2017","feedback","Нравится","",9
"01.09.2017","feedback","Рассказали друзьям","",6
"01.09.2017","members","Новые участники","",6
"01.09.2017","members","Вышедшие участники","",2
"31.08.2017","views","","",25
"31.08.2017","visitors","","",22
"31.08.2017","gender","Ж","",12
"31.08.2017","gender","М","",9
"31.08.2017","age","1-18","",3
"31.08.2017","age","18-21","",4
"31.08.2017","age","21-24","",5
"31.08.2017","age","27-30","",3
"31.08.2017","age","30-35","",2
"31.08.2017","age","35-45","",1
"31.08.2017","age","45+","",1
"31.08.2017","gender_age","Ж","1-18",2
"31.08.2017","gender_age","Ж","18-21",3
"31.08.2017","gender_age","Ж","21-24",5
"31.08.2017","gender_age","Ж","45+",1
"31.08.2017","gender_age","М","1-18",1
"31.08.2017","gender_age","М","18-21",1
"31.08.2017","gender_age","М","27-30",3
"31.08.2017","gender_age","М","30-35",2
"31.08.2017","gender_age","М","35-45",1
"31.08.2017","cities","Санкт-Петербург","",6
"31.08.2017","cities","Москва","",3
"31.08.2017","cities","Кемерово","",1
"31.08.2017","cities","Казань","",1
"31.08.2017","cities","Алматы","",1
"31.08.2017","cities","Boston","",1
"31.08.2017","countries","Россия","",21
"31.08.2017","countries","Казахстан","",1
"31.08.2017","sections","Видеозаписи","",3
"31.08.2017","feedback","Комментарии","",1
"31.08.2017","members","Вышедшие участники","",1
"30.08.2017","views","","",70
"30.08.2017","visitors","","",28
"30.08.2017","gender","Ж","",14
"30.08.2017","gender","М","",12
"30.08.2017","age","18-21","",10
"30.08.2017","age","21-24","",7
"30.08.2017","age","27-30","",2
"30.08.2017","age","30-35","",2
"30.08.2017","age","35-45","",1
"30.08.2017","gender_age","Ж","18-21",6
"30.08.2017","gender_age","Ж","21-24",5
"30.08.2017","gender_age","Ж","27-30",1
"30.08.2017","gender_age","Ж","30-35",1
"30.08.2017","gender_age","М","18-21",4
"30.08.2017","gender_age","М","21-24",2
"30.08.2017","gender_age","М","27-30",1
"30.08.2017","gender_age","М","30-35",1
"30.08.2017","gender_age","М","35-45",1
"30.08.2017","cities","Санкт-Петербург","",8
"30.08.2017","cities","Москва","",4
"30.08.2017","cities","Рубцовск","",1
"30.08.2017","cities","Сосновый Бор (поселок)","",1
"30.08.2017","cities","Ереван","",1
"30.08.2017","cities","Владикавказ","",1
"30.08.2017","cities","Минск","",1
"30.08.2017","cities","Новосибирск","",1
"30.08.2017","cities","Екатеринбург","",1
"30.08.2017","cities","Киев","",1
"30.08.2017","countries","Россия","",26
"30.08.2017","countries","Беларусь","",1
"30.08.2017","countries","Чехия","",1
"30.08.2017","sections","Видеозаписи","",3
"30.08.2017","feedback","Нравится","",4
"30.08.2017","feedback","Рассказали друзьям","",1
"30.08.2017","members","Новые участники","",1
"30.08.2017","members","Вышедшие участники","",2
"29.08.2017","views","","",40
"29.08.2017","visitors","","",33
"29.08.2017","gender","Ж","",20
"29.08.2017","gender","М","",11
"29.08.2017","age","1-18","",3
"29.08.2017","age","18-21","",6
"29.08.2017","age","21-24","",2
"29.08.2017","age","24-27","",4
"29.08.2017","age","27-30","",4
"29.08.2017","age","30-35","",2
"29.08.2017","age","35-45","",3
"29.08.2017","age","45+","",3
"29.08.2017","gender_age","Ж","1-18",1
"29.08.2017","gender_age","Ж","18-21",5
"29.08.2017","gender_age","Ж","21-24",1
"29.08.2017","gender_age","Ж","24-27",4
"29.08.2017","gender_age","Ж","27-30",2
"29.08.2017","gender_age","Ж","30-35",1
"29.08.2017","gender_age","Ж","35-45",1
"29.08.2017","gender_age","Ж","45+",3
"29.08.2017","gender_age","М","1-18",2
"29.08.2017","gender_age","М","18-21",1
"29.08.2017","gender_age","М","21-24",1
"29.08.2017","gender_age","М","27-30",2
"29.08.2017","gender_age","М","30-35",1
"29.08.2017","gender_age","М","35-45",2
"29.08.2017","cities","Санкт-Петербург","",10
"29.08.2017","cities","Москва","",2
"29.08.2017","cities","Алматы","",1
"29.08.2017","cities","Сосновый Бор (поселок)","",1
"29.08.2017","cities","Липецк","",1
"29.08.2017","cities","Уфа","",1
"29.08.2017","cities","Киев","",1
"29.08.2017","cities","Томск","",1
"29.08.2017","cities","Северодвинск","",1
"29.08.2017","countries","Россия","",30
"29.08.2017","countries","США","",1
"29.08.2017","countries","Германия","",1
"29.08.2017","countries","Украина","",1
"29.08.2017","sections","Видеозаписи","",4
"29.08.2017","members","Вышедшие участники","",1
"28.08.2017","views","","",46
"28.08.2017","visitors","","",34
"28.08.2017","gender","Ж","",19
"28.08.2017","gender","М","",12
"28.08.2017","age","1-18","",1
"28.08.2017","age","18-21","",6
"28.08.2017","age","21-24","",7
"28.08.2017","age","24-27","",3
"28.08.2017","age","27-30","",2
"28.08.2017","age","30-35","",2
"28.08.2017","age","35-45","",4
"28.08.2017","age","45+","",3
"28.08.2017","gender_age","Ж","1-18",1
"28.08.2017","gender_age","Ж","18-21",5
"28.08.2017","gender_age","Ж","21-24",5
"28.08.2017","gender_age","Ж","24-27",1
"28.08.2017","gender_age","Ж","35-45",2
"28.08.2017","gender_age","Ж","45+",3
"28.08.2017","gender_age","М","18-21",1
"28.08.2017","gender_age","М","21-24",2
"28.08.2017","gender_age","М","24-27",2
"28.08.2017","gender_age","М","27-30",2
"28.08.2017","gender_age","М","30-35",2
"28.08.2017","gender_age","М","35-45",2
"28.08.2017","cities","Санкт-Петербург","",10
"28.08.2017","cities","Москва","",4
"28.08.2017","cities","Норильск","",1
"28.08.2017","cities","Донецк","",1
"28.08.2017","cities","Волгоград","",1
"28.08.2017","cities","Павлодар","",1
"28.08.2017","cities","Ярославль","",1
"28.08.2017","cities","Минск","",1
"28.08.2017","cities","Мостовской","",1
"28.08.2017","cities","Йошкар-Ола","",1
"28.08.2017","countries","Россия","",31
"28.08.2017","countries","Нидерланды","",2
"28.08.2017","countries","Беларусь","",1
"28.08.2017","sections","Видеозаписи","",2
"28.08.2017","members","Новые участники","",1
"28.08.2017","members","Вышедшие участники","",2
"27.08.2017","views","","",37
"27.08.2017","visitors","","",25
"27.08.2017","gender","Ж","",7
"27.08.2017","gender","М","",14
"27.08.2017","age","1-18","",1
"27.08.2017","age","18-21","",3
"27.08.2017","age","21-24","",2
"27.08.2017","age","24-27","",2
"27.08.2017","age","27-30","",3
"27.08.2017","age","30-35","",2
"27.08.2017","age","35-45","",3
"27.08.2017","age","45+","",4
"27.08.2017","gender_age","Ж","1-18",1
"27.08.2017","gender_age","Ж","18-21",2
"27.08.2017","gender_age","Ж","24-27",2
"27.08.2017","gender_age","Ж","45+",2
